"sample","scenario","seed","raw_column","raw_name","class_id","representative","representative_name"
"real_data","unit_recodings",20260808,3,"has_children",9,TRUE,"has_children"
"real_data","unit_recodings",20260808,4,"child_in_school",11,TRUE,"child_in_school"
"real_data","unit_recodings",20260808,5,"child_under_3",12,TRUE,"child_under_3"
"real_data","unit_recodings",20260808,6,"child_under_6",10,TRUE,"child_under_6"
"real_data","unit_recodings",20260808,7,"widow",8,TRUE,"widow"
"real_data","unit_recodings",20260808,8,"elder",7,TRUE,"elder"
"real_data","unit_recodings",20260808,9,"employed",1,TRUE,"employed"
"real_data","unit_recodings",20260808,10,"self_employed",4,TRUE,"self_employed"
"real_data","unit_recodings",20260808,11,"livestock",5,TRUE,"livestock"
"real_data","unit_recodings",20260808,12,"owns_land",14,TRUE,"owns_land"
"real_data","unit_recodings",20260808,13,"owns_quarter_acre",13,TRUE,"owns_quarter_acre"
"real_data","unit_recodings",20260808,14,"owns_radio_tv",6,TRUE,"owns_radio_tv"
"real_data","unit_recodings",20260808,15,"meals",15,TRUE,"meals"
"real_data","unit_recodings",20260808,16,"protein_meals",3,TRUE,"protein_meals"
"real_data","unit_recodings",20260808,17,"hh_size__standardized",16,FALSE,"hh_size"
"real_data","unit_recodings",20260808,18,"meals__standardized",15,FALSE,"meals"
"real_data","unit_recodings",20260808,19,"protein_meals__standardized",3,FALSE,"protein_meals"
"real_data","complements",20260808,1,"hh_size",16,TRUE,"hh_size"
"real_data","complements",20260808,2,"female_head",2,TRUE,"female_head"
"real_data","complements",20260808,3,"has_children",9,TRUE,"has_children"
"real_data","complements",20260808,4,"child_in_school",11,TRUE,"child_in_school"
"real_data","complements",20260808,5,"child_under_3",12,TRUE,"child_under_3"
"real_data","complements",20260808,6,"child_under_6",10,TRUE,"child_under_6"
"real_data","complements",20260808,7,"widow",8,TRUE,"widow"
"real_data","complements",20260808,8,"elder",7,TRUE,"elder"
"real_data","complements",20260808,9,"employed",1,TRUE,"employed"
"real_data","complements",20260808,10,"self_employed",4,TRUE,"self_employed"
"real_data","complements",20260808,11,"livestock",5,TRUE,"livestock"
"real_data","complements",20260808,12,"owns_land",14,TRUE,"owns_land"
"real_data","complements",20260808,13,"owns_quarter_acre",13,TRUE,"owns_quarter_acre"
"real_data","complements",20260808,14,"owns_radio_tv",6,TRUE,"owns_radio_tv"
"real_data","complements",20260808,15,"meals",15,TRUE,"meals"
"real_data","complements",20260808,16,"protein_meals",3,TRUE,"protein_meals"
"real_data","complements",20260808,17,"female_head__complement",2,FALSE,"female_head"
"real_data","complements",20260808,18,"employed__complement",1,FALSE,"employed"
"real_data","complements",20260808,19,"owns_land__complement",14,FALSE,"owns_land"
"real_data","raw_log_rank",20260808,1,"hh_size",16,TRUE,"hh_size"
"real_data","raw_log_rank",20260808,2,"female_head",2,TRUE,"female_head"
"real_data","raw_log_rank",20260808,3,"has_children",9,TRUE,"has_children"
"real_data","raw_log_rank",20260808,4,"child_in_school",11,TRUE,"child_in_school"
"real_data","raw_log_rank",20260808,5,"child_under_3",12,TRUE,"child_under_3"
"real_data","raw_log_rank",20260808,6,"child_under_6",10,TRUE,"child_under_6"
"real_data","raw_log_rank",20260808,7,"widow",8,TRUE,"widow"
"real_data","raw_log_rank",20260808,8,"elder",7,TRUE,"elder"
"real_data","raw_log_rank",20260808,9,"employed",1,TRUE,"employed"
"real_data","raw_log_rank",20260808,10,"self_employed",4,TRUE,"self_employed"
"real_data","raw_log_rank",20260808,11,"livestock",5,TRUE,"livestock"
"real_data","raw_log_rank",20260808,12,"owns_land",14,TRUE,"owns_land"
"real_data","raw_log_rank",20260808,13,"owns_quarter_acre",13,TRUE,"owns_quarter_acre"
"real_data","raw_log_rank",20260808,14,"owns_radio_tv",6,TRUE,"owns_radio_tv"
"real_data","raw_log_rank",20260808,15,"meals",15,TRUE,"meals"
"real_data","raw_log_rank",20260808,16,"protein_meals",3,TRUE,"protein_meals"
"real_data","raw_log_rank",20260808,17,"hh_size__log",16,FALSE,"hh_size"
"real_data","raw_log_rank",20260808,18,"hh_size__rank",16,FALSE,"hh_size"
"real_data","raw_log_rank",20260808,19,"meals__log",15,FALSE,"meals"
"real_data","raw_log_rank",20260808,20,"meals__rank",15,FALSE,"meals"
"real_data","raw_log_rank",20260808,21,"protein_meals__log",3,FALSE,"protein_meals"
"real_data","raw_log_rank",20260808,22,"protein_meals__rank",3,FALSE,"protein_meals"
"real_data","routine_bundle",20260808,1,"hh_size",16,TRUE,"hh_size"
"real_data","routine_bundle",20260808,2,"female_head",2,TRUE,"female_head"
"real_data","routine_bundle",20260808,3,"has_children",9,TRUE,"has_children"
"real_data","routine_bundle",20260808,4,"child_in_school",11,TRUE,"child_in_school"
"real_data","routine_bundle",20260808,5,"child_under_3",12,TRUE,"child_under_3"
"real_data","routine_bundle",20260808,6,"child_under_6",10,TRUE,"child_under_6"
"real_data","routine_bundle",20260808,7,"widow",8,TRUE,"widow"
"real_data","routine_bundle",20260808,8,"elder",7,TRUE,"elder"
"real_data","routine_bundle",20260808,9,"employed",1,TRUE,"employed"
"real_data","routine_bundle",20260808,10,"self_employed",4,TRUE,"self_employed"
"real_data","routine_bundle",20260808,11,"livestock",5,TRUE,"livestock"
"real_data","routine_bundle",20260808,12,"owns_land",14,TRUE,"owns_land"
"real_data","routine_bundle",20260808,13,"owns_quarter_acre",13,TRUE,"owns_quarter_acre"
"real_data","routine_bundle",20260808,14,"owns_radio_tv",6,TRUE,"owns_radio_tv"
"real_data","routine_bundle",20260808,15,"meals",15,TRUE,"meals"
"real_data","routine_bundle",20260808,16,"protein_meals",3,TRUE,"protein_meals"
"real_data","routine_bundle",20260808,17,"hh_size__admin_alias",16,FALSE,"hh_size"
"real_data","routine_bundle",20260808,18,"employed__admin_alias",1,FALSE,"employed"
"real_data","routine_bundle",20260808,19,"owns_land__admin_alias",14,FALSE,"owns_land"
"real_data","routine_bundle",20260808,20,"owns_radio_tv__admin_alias",6,FALSE,"owns_radio_tv"
"real_data","routine_bundle",20260808,21,"hh_size__standardized",16,FALSE,"hh_size"
"real_data","routine_bundle",20260808,22,"meals__standardized",15,FALSE,"meals"
"real_data","routine_bundle",20260808,23,"protein_meals__standardized",3,FALSE,"protein_meals"
"real_data","routine_bundle",20260808,24,"female_head__complement",2,FALSE,"female_head"
"real_data","routine_bundle",20260808,25,"employed__complement",1,FALSE,"employed"
"real_data","routine_bundle",20260808,26,"owns_land__complement",14,FALSE,"owns_land"
"real_data","routine_bundle",20260808,27,"hh_size__log",16,FALSE,"hh_size"
"real_data","routine_bundle",20260808,28,"hh_size__rank",16,FALSE,"hh_size"
"real_data","routine_bundle",20260808,29,"meals__log",15,FALSE,"meals"
"real_data","routine_bundle",20260808,30,"meals__rank",15,FALSE,"meals"
"real_data","routine_bundle",20260808,31,"protein_meals__log",3,FALSE,"protein_meals"
"real_data","routine_bundle",20260808,32,"protein_meals__rank",3,FALSE,"protein_meals"
"real_data","canonical",20260809,1,"hh_size",16,TRUE,"hh_size"
"real_data","canonical",20260809,2,"female_head",2,TRUE,"female_head"
"real_data","canonical",20260809,3,"has_children",9,TRUE,"has_children"
"real_data","canonical",20260809,4,"child_in_school",11,TRUE,"child_in_school"
"real_data","canonical",20260809,5,"child_under_3",12,TRUE,"child_under_3"
"real_data","canonical",20260809,6,"child_under_6",10,TRUE,"child_under_6"
"real_data","canonical",20260809,7,"widow",8,TRUE,"widow"
"real_data","canonical",20260809,8,"elder",7,TRUE,"elder"
"real_data","canonical",20260809,9,"employed",1,TRUE,"employed"
"real_data","canonical",20260809,10,"self_employed",4,TRUE,"self_employed"
"real_data","canonical",20260809,11,"livestock",5,TRUE,"livestock"
"real_data","canonical",20260809,12,"owns_land",14,TRUE,"owns_land"
"real_data","canonical",20260809,13,"owns_quarter_acre",13,TRUE,"owns_quarter_acre"
"real_data","canonical",20260809,14,"owns_radio_tv",6,TRUE,"owns_radio_tv"
"real_data","canonical",20260809,15,"meals",15,TRUE,"meals"
"real_data","canonical",20260809,16,"protein_meals",3,TRUE,"protein_meals"
"real_data","administrative_aliases",20260809,1,"hh_size",16,TRUE,"hh_size"
"real_data","administrative_aliases",20260809,2,"female_head",2,TRUE,"female_head"
"real_data","administrative_aliases",20260809,3,"has_children",9,TRUE,"has_children"
"real_data","administrative_aliases",20260809,4,"child_in_school",11,TRUE,"child_in_school"
"real_data","administrative_aliases",20260809,5,"child_under_3",12,TRUE,"child_under_3"
"real_data","administrative_aliases",20260809,6,"child_under_6",10,TRUE,"child_under_6"
"real_data","administrative_aliases",20260809,7,"widow",8,TRUE,"widow"
"real_data","administrative_aliases",20260809,8,"elder",7,TRUE,"elder"
"real_data","administrative_aliases",20260809,9,"employed",1,TRUE,"employed"
"real_data","administrative_aliases",20260809,10,"self_employed",4,TRUE,"self_employed"
"real_data","administrative_aliases",20260809,11,"livestock",5,TRUE,"livestock"
"real_data","administrative_aliases",20260809,12,"owns_land",14,TRUE,"owns_land"
"real_data","administrative_aliases",20260809,13,"owns_quarter_acre",13,TRUE,"owns_quarter_acre"
"real_data","administrative_aliases",20260809,14,"owns_radio_tv",6,TRUE,"owns_radio_tv"
"real_data","administrative_aliases",20260809,15,"meals",15,TRUE,"meals"
"real_data","administrative_aliases",20260809,16,"protein_meals",3,TRUE,"protein_meals"
"real_data","administrative_aliases",20260809,17,"hh_size__admin_alias",16,FALSE,"hh_size"
"real_data","administrative_aliases",20260809,18,"employed__admin_alias",1,FALSE,"employed"
"real_data","administrative_aliases",20260809,19,"owns_land__admin_alias",14,FALSE,"owns_land"
"real_data","administrative_aliases",20260809,20,"owns_radio_tv__admin_alias",6,FALSE,"owns_radio_tv"
"real_data","unit_recodings",20260809,1,"hh_size",16,TRUE,"hh_size"
"real_data","unit_recodings",20260809,2,"female_head",2,TRUE,"female_head"
"real_data","unit_recodings",20260809,3,"has_children",9,TRUE,"has_children"
"real_data","unit_recodings",20260809,4,"child_in_school",11,TRUE,"child_in_school"
"real_data","unit_recodings",20260809,5,"child_under_3",12,TRUE,"child_under_3"
"real_data","unit_recodings",20260809,6,"child_under_6",10,TRUE,"child_under_6"
"real_data","unit_recodings",20260809,7,"widow",8,TRUE,"widow"
"real_data","unit_recodings",20260809,8,"elder",7,TRUE,"elder"
"real_data","unit_recodings",20260809,9,"employed",1,TRUE,"employed"
"real_data","unit_recodings",20260809,10,"self_employed",4,TRUE,"self_employed"
"real_data","unit_recodings",20260809,11,"livestock",5,TRUE,"livestock"
"real_data","unit_recodings",20260809,12,"owns_land",14,TRUE,"owns_land"
"real_data","unit_recodings",20260809,13,"owns_quarter_acre",13,TRUE,"owns_quarter_acre"
"real_data","unit_recodings",20260809,14,"owns_radio_tv",6,TRUE,"owns_radio_tv"
"real_data","unit_recodings",20260809,15,"meals",15,TRUE,"meals"
"real_data","unit_recodings",20260809,16,"protein_meals",3,TRUE,"protein_meals"
"real_data","unit_recodings",20260809,17,"hh_size__standardized",16,FALSE,"hh_size"
"real_data","unit_recodings",20260809,18,"meals__standardized",15,FALSE,"meals"
"real_data","unit_recodings",20260809,19,"protein_meals__standardized",3,FALSE,"protein_meals"
"real_data","complements",20260809,1,"hh_size",16,TRUE,"hh_size"
"real_data","complements",20260809,2,"female_head",2,TRUE,"female_head"
"real_data","complements",20260809,3,"has_children",9,TRUE,"has_children"
"real_data","complements",20260809,4,"child_in_school",11,TRUE,"child_in_school"
"real_data","complements",20260809,5,"child_under_3",12,TRUE,"child_under_3"
"real_data","complements",20260809,6,"child_under_6",10,TRUE,"child_under_6"
"real_data","complements",20260809,7,"widow",8,TRUE,"widow"
"real_data","complements",20260809,8,"elder",7,TRUE,"elder"
"real_data","complements",20260809,9,"employed",1,TRUE,"employed"
"real_data","complements",20260809,10,"self_employed",4,TRUE,"self_employed"
"real_data","complements",20260809,11,"livestock",5,TRUE,"livestock"
"real_data","complements",20260809,12,"owns_land",14,TRUE,"owns_land"
"real_data","complements",20260809,13,"owns_quarter_acre",13,TRUE,"owns_quarter_acre"
"real_data","complements",20260809,14,"owns_radio_tv",6,TRUE,"owns_radio_tv"
"real_data","complements",20260809,15,"meals",15,TRUE,"meals"
"real_data","complements",20260809,16,"protein_meals",3,TRUE,"protein_meals"
"real_data","complements",20260809,17,"female_head__complement",2,FALSE,"female_head"
"real_data","complements",20260809,18,"employed__complement",1,FALSE,"employed"
"real_data","complements",20260809,19,"owns_land__complement",14,FALSE,"owns_land"
"real_data","raw_log_rank",20260809,1,"hh_size",16,TRUE,"hh_size"
"real_data","raw_log_rank",20260809,2,"female_head",2,TRUE,"female_head"
"real_data","raw_log_rank",20260809,3,"has_children",9,TRUE,"has_children"
"real_data","raw_log_rank",20260809,4,"child_in_school",11,TRUE,"child_in_school"
"real_data","raw_log_rank",20260809,5,"child_under_3",12,TRUE,"child_under_3"
"real_data","raw_log_rank",20260809,6,"child_under_6",10,TRUE,"child_under_6"
"real_data","raw_log_rank",20260809,7,"widow",8,TRUE,"widow"
"real_data","raw_log_rank",20260809,8,"elder",7,TRUE,"elder"
"real_data","raw_log_rank",20260809,9,"employed",1,TRUE,"employed"
"real_data","raw_log_rank",20260809,10,"self_employed",4,TRUE,"self_employed"
"real_data","raw_log_rank",20260809,11,"livestock",5,TRUE,"livestock"
"real_data","raw_log_rank",20260809,12,"owns_land",14,TRUE,"owns_land"
"real_data","raw_log_rank",20260809,13,"owns_quarter_acre",13,TRUE,"owns_quarter_acre"
"real_data","raw_log_rank",20260809,14,"owns_radio_tv",6,TRUE,"owns_radio_tv"
"real_data","raw_log_rank",20260809,15,"meals",15,TRUE,"meals"
"real_data","raw_log_rank",20260809,16,"protein_meals",3,TRUE,"protein_meals"
"real_data","raw_log_rank",20260809,17,"hh_size__log",16,FALSE,"hh_size"
"real_data","raw_log_rank",20260809,18,"hh_size__rank",16,FALSE,"hh_size"
"real_data","raw_log_rank",20260809,19,"meals__log",15,FALSE,"meals"
"real_data","raw_log_rank",20260809,20,"meals__rank",15,FALSE,"meals"
"real_data","raw_log_rank",20260809,21,"protein_meals__log",3,FALSE,"protein_meals"
"real_data","raw_log_rank",20260809,22,"protein_meals__rank",3,FALSE,"protein_meals"
"real_data","routine_bundle",20260809,1,"hh_size",16,TRUE,"hh_size"
"real_data","routine_bundle",20260809,2,"female_head",2,TRUE,"female_head"
"real_data","routine_bundle",20260809,3,"has_children",9,TRUE,"has_children"
"real_data","routine_bundle",20260809,4,"child_in_school",11,TRUE,"child_in_school"
"real_data","routine_bundle",20260809,5,"child_under_3",12,TRUE,"child_under_3"
"real_data","routine_bundle",20260809,6,"child_under_6",10,TRUE,"child_under_6"
"real_data","routine_bundle",20260809,7,"widow",8,TRUE,"widow"
"real_data","routine_bundle",20260809,8,"elder",7,TRUE,"elder"
"real_data","routine_bundle",20260809,9,"employed",1,TRUE,"employed"
"real_data","routine_bundle",20260809,10,"self_employed",4,TRUE,"self_employed"
"real_data","routine_bundle",20260809,11,"livestock",5,TRUE,"livestock"
"real_data","routine_bundle",20260809,12,"owns_land",14,TRUE,"owns_land"
"real_data","routine_bundle",20260809,13,"owns_quarter_acre",13,TRUE,"owns_quarter_acre"
"real_data","routine_bundle",20260809,14,"owns_radio_tv",6,TRUE,"owns_radio_tv"
"real_data","routine_bundle",20260809,15,"meals",15,TRUE,"meals"
"real_data","routine_bundle",20260809,16,"protein_meals",3,TRUE,"protein_meals"
"real_data","routine_bundle",20260809,17,"hh_size__admin_alias",16,FALSE,"hh_size"
"real_data","routine_bundle",20260809,18,"employed__admin_alias",1,FALSE,"employed"
"real_data","routine_bundle",20260809,19,"owns_land__admin_alias",14,FALSE,"owns_land"
"real_data","routine_bundle",20260809,20,"owns_radio_tv__admin_alias",6,FALSE,"owns_radio_tv"
"real_data","routine_bundle",20260809,21,"hh_size__standardized",16,FALSE,"hh_size"
"real_data","routine_bundle",20260809,22,"meals__standardized",15,FALSE,"meals"
"real_data","routine_bundle",20260809,23,"protein_meals__standardized",3,FALSE,"protein_meals"
"real_data","routine_bundle",20260809,24,"female_head__complement",2,FALSE,"female_head"
"real_data","routine_bundle",20260809,25,"employed__complement",1,FALSE,"employed"
"real_data","routine_bundle",20260809,26,"owns_land__complement",14,FALSE,"owns_land"
"real_data","routine_bundle",20260809,27,"hh_size__log",16,FALSE,"hh_size"
"real_data","routine_bundle",20260809,28,"hh_size__rank",16,FALSE,"hh_size"
"real_data","routine_bundle",20260809,29,"meals__log",15,FALSE,"meals"
"real_data","routine_bundle",20260809,30,"meals__rank",15,FALSE,"meals"
"real_data","routine_bundle",20260809,31,"protein_meals__log",3,FALSE,"protein_meals"
"real_data","routine_bundle",20260809,32,"protein_meals__rank",3,FALSE,"protein_meals"
"real_data","canonical",20260810,1,"hh_size",16,TRUE,"hh_size"
"real_data","canonical",20260810,2,"female_head",2,TRUE,"female_head"
"real_data","canonical",20260810,3,"has_children",9,TRUE,"has_children"
"real_data","canonical",20260810,4,"child_in_school",11,TRUE,"child_in_school"
"real_data","canonical",20260810,5,"child_under_3",12,TRUE,"child_under_3"
"real_data","canonical",20260810,6,"child_under_6",10,TRUE,"child_under_6"
"real_data","canonical",20260810,7,"widow",8,TRUE,"widow"
"real_data","canonical",20260810,8,"elder",7,TRUE,"elder"
"real_data","canonical",20260810,9,"employed",1,TRUE,"employed"
"real_data","canonical",20260810,10,"self_employed",4,TRUE,"self_employed"
"real_data","canonical",20260810,11,"livestock",5,TRUE,"livestock"
"real_data","canonical",20260810,12,"owns_land",14,TRUE,"owns_land"
"real_data","canonical",20260810,13,"owns_quarter_acre",13,TRUE,"owns_quarter_acre"
"real_data","canonical",20260810,14,"owns_radio_tv",6,TRUE,"owns_radio_tv"
"real_data","canonical",20260810,15,"meals",15,TRUE,"meals"
"real_data","canonical",20260810,16,"protein_meals",3,TRUE,"protein_meals"
"real_data","administrative_aliases",20260810,1,"hh_size",16,TRUE,"hh_size"
"real_data","administrative_aliases",20260810,2,"female_head",2,TRUE,"female_head"
"real_data","administrative_aliases",20260810,3,"has_children",9,TRUE,"has_children"
"real_data","administrative_aliases",20260810,4,"child_in_school",11,TRUE,"child_in_school"
"real_data","administrative_aliases",20260810,5,"child_under_3",12,TRUE,"child_under_3"
"real_data","administrative_aliases",20260810,6,"child_under_6",10,TRUE,"child_under_6"
"real_data","administrative_aliases",20260810,7,"widow",8,TRUE,"widow"
"real_data","administrative_aliases",20260810,8,"elder",7,TRUE,"elder"
"real_data","administrative_aliases",20260810,9,"employed",1,TRUE,"employed"
"real_data","administrative_aliases",20260810,10,"self_employed",4,TRUE,"self_employed"
"real_data","administrative_aliases",20260810,11,"livestock",5,TRUE,"livestock"
"real_data","administrative_aliases",20260810,12,"owns_land",14,TRUE,"owns_land"
"real_data","administrative_aliases",20260810,13,"owns_quarter_acre",13,TRUE,"owns_quarter_acre"
"real_data","administrative_aliases",20260810,14,"owns_radio_tv",6,TRUE,"owns_radio_tv"
"real_data","administrative_aliases",20260810,15,"meals",15,TRUE,"meals"
"real_data","administrative_aliases",20260810,16,"protein_meals",3,TRUE,"protein_meals"
"real_data","administrative_aliases",20260810,17,"hh_size__admin_alias",16,FALSE,"hh_size"
"real_data","administrative_aliases",20260810,18,"employed__admin_alias",1,FALSE,"employed"
"real_data","administrative_aliases",20260810,19,"owns_land__admin_alias",14,FALSE,"owns_land"
"real_data","administrative_aliases",20260810,20,"owns_radio_tv__admin_alias",6,FALSE,"owns_radio_tv"
"real_data","unit_recodings",20260810,1,"hh_size",16,TRUE,"hh_size"
"real_data","unit_recodings",20260810,2,"female_head",2,TRUE,"female_head"
"real_data","unit_recodings",20260810,3,"has_children",9,TRUE,"has_children"
"real_data","unit_recodings",20260810,4,"child_in_school",11,TRUE,"child_in_school"
"real_data","unit_recodings",20260810,5,"child_under_3",12,TRUE,"child_under_3"
"real_data","unit_recodings",20260810,6,"child_under_6",10,TRUE,"child_under_6"
"real_data","unit_recodings",20260810,7,"widow",8,TRUE,"widow"
"real_data","unit_recodings",20260810,8,"elder",7,TRUE,"elder"
"real_data","unit_recodings",20260810,9,"employed",1,TRUE,"employed"
"real_data","unit_recodings",20260810,10,"self_employed",4,TRUE,"self_employed"
"real_data","unit_recodings",20260810,11,"livestock",5,TRUE,"livestock"
"real_data","unit_recodings",20260810,12,"owns_land",14,TRUE,"owns_land"
"real_data","unit_recodings",20260810,13,"owns_quarter_acre",13,TRUE,"owns_quarter_acre"
"real_data","unit_recodings",20260810,14,"owns_radio_tv",6,TRUE,"owns_radio_tv"
"real_data","unit_recodings",20260810,15,"meals",15,TRUE,"meals"
"real_data","unit_recodings",20260810,16,"protein_meals",3,TRUE,"protein_meals"
"real_data","unit_recodings",20260810,17,"hh_size__standardized",16,FALSE,"hh_size"
"real_data","unit_recodings",20260810,18,"meals__standardized",15,FALSE,"meals"
"real_data","unit_recodings",20260810,19,"protein_meals__standardized",3,FALSE,"protein_meals"
"real_data","complements",20260810,1,"hh_size",16,TRUE,"hh_size"
"real_data","complements",20260810,2,"female_head",2,TRUE,"female_head"
"real_data","complements",20260810,3,"has_children",9,TRUE,"has_children"
"real_data","complements",20260810,4,"child_in_school",11,TRUE,"child_in_school"
"real_data","complements",20260810,5,"child_under_3",12,TRUE,"child_under_3"
"real_data","complements",20260810,6,"child_under_6",10,TRUE,"child_under_6"
"real_data","complements",20260810,7,"widow",8,TRUE,"widow"
"real_data","complements",20260810,8,"elder",7,TRUE,"elder"
"real_data","complements",20260810,9,"employed",1,TRUE,"employed"
"real_data","complements",20260810,10,"self_employed",4,TRUE,"self_employed"
"real_data","complements",20260810,11,"livestock",5,TRUE,"livestock"
"real_data","complements",20260810,12,"owns_land",14,TRUE,"owns_land"
"real_data","complements",20260810,13,"owns_quarter_acre",13,TRUE,"owns_quarter_acre"
"real_data","complements",20260810,14,"owns_radio_tv",6,TRUE,"owns_radio_tv"
"real_data","complements",20260810,15,"meals",15,TRUE,"meals"
"real_data","complements",20260810,16,"protein_meals",3,TRUE,"protein_meals"
"real_data","complements",20260810,17,"female_head__complement",2,FALSE,"female_head"
"real_data","complements",20260810,18,"employed__complement",1,FALSE,"employed"
"real_data","complements",20260810,19,"owns_land__complement",14,FALSE,"owns_land"
"real_data","raw_log_rank",20260810,1,"hh_size",16,TRUE,"hh_size"
"real_data","raw_log_rank",20260810,2,"female_head",2,TRUE,"female_head"
"real_data","raw_log_rank",20260810,3,"has_children",9,TRUE,"has_children"
"real_data","raw_log_rank",20260810,4,"child_in_school",11,TRUE,"child_in_school"
"real_data","raw_log_rank",20260810,5,"child_under_3",12,TRUE,"child_under_3"
"real_data","raw_log_rank",20260810,6,"child_under_6",10,TRUE,"child_under_6"
"real_data","raw_log_rank",20260810,7,"widow",8,TRUE,"widow"
"real_data","raw_log_rank",20260810,8,"elder",7,TRUE,"elder"
"real_data","raw_log_rank",20260810,9,"employed",1,TRUE,"employed"
"real_data","raw_log_rank",20260810,10,"self_employed",4,TRUE,"self_employed"
"real_data","raw_log_rank",20260810,11,"livestock",5,TRUE,"livestock"
"real_data","raw_log_rank",20260810,12,"owns_land",14,TRUE,"owns_land"
"real_data","raw_log_rank",20260810,13,"owns_quarter_acre",13,TRUE,"owns_quarter_acre"
"real_data","raw_log_rank",20260810,14,"owns_radio_tv",6,TRUE,"owns_radio_tv"
"real_data","raw_log_rank",20260810,15,"meals",15,TRUE,"meals"
"real_data","raw_log_rank",20260810,16,"protein_meals",3,TRUE,"protein_meals"
"real_data","raw_log_rank",20260810,17,"hh_size__log",16,FALSE,"hh_size"
"real_data","raw_log_rank",20260810,18,"hh_size__rank",16,FALSE,"hh_size"
"real_data","raw_log_rank",20260810,19,"meals__log",15,FALSE,"meals"
"real_data","raw_log_rank",20260810,20,"meals__rank",15,FALSE,"meals"
"real_data","raw_log_rank",20260810,21,"protein_meals__log",3,FALSE,"protein_meals"
"real_data","raw_log_rank",20260810,22,"protein_meals__rank",3,FALSE,"protein_meals"
"real_data","routine_bundle",20260810,1,"hh_size",16,TRUE,"hh_size"
"real_data","routine_bundle",20260810,2,"female_head",2,TRUE,"female_head"
"real_data","routine_bundle",20260810,3,"has_children",9,TRUE,"has_children"
"real_data","routine_bundle",20260810,4,"child_in_school",11,TRUE,"child_in_school"
"real_data","routine_bundle",20260810,5,"child_under_3",12,TRUE,"child_under_3"
"real_data","routine_bundle",20260810,6,"child_under_6",10,TRUE,"child_under_6"
"real_data","routine_bundle",20260810,7,"widow",8,TRUE,"widow"
"real_data","routine_bundle",20260810,8,"elder",7,TRUE,"elder"
"real_data","routine_bundle",20260810,9,"employed",1,TRUE,"employed"
"real_data","routine_bundle",20260810,10,"self_employed",4,TRUE,"self_employed"
"real_data","routine_bundle",20260810,11,"livestock",5,TRUE,"livestock"
"real_data","routine_bundle",20260810,12,"owns_land",14,TRUE,"owns_land"
